total_tasks,completed_tasks,avg_task_delay,budget_allocated,budget_spent,team_size,team_experience,sprint_velocity,past_delay_rate,completion_rate,budget_burn_rate,productivity_score,delayed
273,202,3.151895211,309994,242397.6642,6,2.161641222,93.55352968,0.963916012,0.73992674,0.781943083,15.59225495,0
65,234,7.718577262,449009,529455.5812,4,3.680734586,15.90634794,0.641579681,3.6,1.179164741,3.976586984,0
249,127,0.864246108,186643,215129.5616,6,8.020432783,59.44706489,0.023432955,0.510040161,1.152625931,9.907844148,0
151,58,2.367843093,459425,468210.0484,13,5.244637287,63.17796407,0.430175908,0.38410596,1.019121834,4.85984339,1
253,34,7.324487318,163550,113763.9275,13,3.047334433,68.74553114,0.8750087,0.134387352,0.695591119,5.28811778,1
201,139,5.483205837,486364,288004.0962,13,2.495664996,33.0099601,0.301456186,0.691542289,0.592157512,2.5392277,0
205,23,1.279882085,141218,155098.6583,11,3.994565289,42.81097848,0.094556345,0.112195122,1.098292415,3.891907134,1
166,112,8.821356143,183296,112857.4735,4,9.459319356,85.93124767,0.758384772,0.674698795,0.6157116,21.48281192,1
57,233,3.934478466,229767,252280.1571,14,4.087240413,27.54484921,0.606013832,4.087719298,1.097982552,1.967489229,0
171,172,8.278683753,432923,365185.9213,14,9.893116684,84.41810625,0.570312508,1.005847953,0.843535505,6.029864732,0
141,160,7.877130155,441858,346677.2572,5,5.367074102,60.63898806,0.05357656,1.134751773,0.784589749,12.12779761,0
213,229,6.244254465,291060,329547.8957,13,2.612475265,78.59687601,0.14049901,1.075117371,1.132233545,6.045913539,0
139,180,4.944811313,290016,267596.5126,13,9.020260826,74.22466296,0.622549396,1.294964029,0.922695688,5.709589459,0
185,35,9.795508404,82441,74496.14475,6,5.143198358,28.67603458,0.207823841,0.189189189,0.903629805,4.779339097,1
235,189,1.449650724,288038,256681.0776,7,7.387042092,61.19314628,0.50407008,0.804255319,0.891136161,8.74187804,0
109,127,7.251557276,220201,167312.829,3,9.853404249,88.09508375,0.544881686,1.165137615,0.759818661,29.36502792,0
227,145,1.911907015,281324,295376.1823,9,1.451578153,48.89046131,0.28350719,0.63876652,1.049950172,5.432273479,0
77,213,3.382631053,374512,253529.2356,12,1.870251038,96.99316932,0.948425156,2.766233766,0.676958911,8.08276411,0
269,74,3.086987434,142122,164467.3407,9,7.484110673,50.69935901,0.842464107,0.275092937,1.157226472,5.633262112,1
150,246,9.470359877,94760,106679.8266,11,3.53642503,22.8507073,0.722373508,1.64,1.125789644,2.077337027,0
90,189,9.673561778,335622,247097.0753,6,2.658712573,45.04912121,0.077993866,2.1,0.736236228,7.508186868,0
277,53,1.830154442,440025,444700.1067,8,1.354256918,95.65321658,0.106130019,0.19133574,1.010624639,11.95665207,1
241,177,0.220351603,383998,346080.5922,13,1.196620408,38.77487644,0.492781346,0.734439834,0.901256236,2.982682803,0
204,32,7.200080397,406374,299235.3282,4,7.970370428,88.12883439,0.160713349,0.156862745,0.736354511,22.0322086,1
295,160,4.179899339,397860,474235.256,14,2.209900846,89.31256135,0.978265464,0.542372881,1.191965154,6.379468668,1
240,37,0.888402451,193252,100040.0173,14,5.209485544,41.51678719,0.158520234,0.154166667,0.517666142,2.965484799,0
194,179,6.837541056,148538,100538.2753,6,6.453071337,17.49318922,0.487467835,0.922680412,0.676852221,2.915531537,0
250,115,5.451055283,65372,56484.79707,4,4.855166205,75.21021182,0.364121057,0.46,0.864051843,18.80255296,1
210,246,9.80516822,341940,295903.627,12,1.243959871,38.03610691,0.639386421,1.171428571,0.865367102,3.169675576,0
294,142,2.274094959,271035,247252.5332,7,8.051513523,80.46312528,0.129036409,0.482993197,0.912253152,11.49473218,0
261,58,4.039778763,410970,421726.4495,9,1.094619021,49.83893634,0.430316428,0.222222222,1.02617332,5.537659594,1
254,65,5.425458034,432736,405228.9117,3,7.857009049,53.67400681,0.274705033,0.255905512,0.936434481,17.8913356,1
269,48,7.916999885,405779,373396.6275,12,9.039740444,80.01184661,0.887751525,0.178438662,0.920197022,6.667653884,1
289,209,5.488386567,161022,86542.90409,12,4.89555929,44.4126998,0.040585712,0.723183391,0.537460124,3.701058316,0
206,240,6.129001609,104040,79441.9478,9,5.819882258,49.88146108,0.913727494,1.165048544,0.763571201,5.542384564,0
190,81,2.261470516,387501,256695.7818,12,5.292850534,43.85714219,0.832994139,0.426315789,0.662439018,3.654761849,1
95,204,8.469187281,252440,173113.0217,8,4.502877568,43.06064637,0.297570716,2.147368421,0.685759078,5.382580797,0
84,35,4.28630547,128356,113984.7786,8,8.986820818,57.33519192,0.789290655,0.416666667,0.888036232,7.16689899,1
183,203,1.409596275,328355,210033.4974,14,9.045401596,82.79195001,0.03121356,1.109289617,0.63965372,5.913710715,0
131,140,6.641879145,417570,294706.0283,10,4.022347282,42.55914807,0.96686555,1.06870229,0.705764371,4.255914807,0
164,29,2.160904532,317986,211765.7327,10,6.535627786,57.18292485,0.526594943,0.176829268,0.665959296,5.718292485,1
246,177,0.975625102,378996,441133.175,8,9.342168059,70.36545929,0.303281026,0.719512195,1.16395206,8.795682411,0
96,172,8.619869084,437881,508496.3228,5,9.65852649,34.24955017,0.362583213,1.791666667,1.161266013,6.849910033,0
202,122,4.601622645,358112,331955.174,7,5.580631364,34.97705244,0.066405353,0.603960396,0.926959091,4.996721777,0
243,103,7.492837127,329652,378165.4766,4,5.075423248,94.00718143,0.989349514,0.423868313,1.147165728,23.50179536,1
59,152,2.905875598,203077,213244.8322,7,3.508248843,75.1181116,0.039291945,2.576271186,1.050068852,10.7311588,0
105,84,7.869701349,104575,95473.15989,11,9.629846859,61.94680086,0.654907123,0.8,0.912963518,5.631527351,1
79,241,1.11935927,200043,100922.6233,12,2.28532874,68.2948049,0.442735928,3.050632911,0.504504648,5.691233741,0
291,196,3.559733738,468815,487924.5559,3,6.218466184,12.63694988,0.948916218,0.673539519,1.0407614,4.212316626,1
158,22,9.78061818,116914,115948.5054,12,3.542952408,65.6292669,0.24599974,0.139240506,0.991741839,5.469105575,1
54,192,7.939897164,299134,278397.3004,7,3.511074613,55.85579859,0.532086824,3.555555556,0.930677557,7.979399799,0
168,161,4.972559303,117055,120835.5275,14,4.644717286,59.11747118,0.482356209,0.958333333,1.032297018,4.222676513,0
297,139,3.397774716,137697,118287.9903,8,9.989136422,42.34814441,0.702866444,0.468013468,0.859045515,5.293518052,1
82,177,8.721357,156239,155123.1864,13,1.494696762,17.33265079,0.068010232,2.158536585,0.99285829,1.33328083,0
167,87,5.448477591,285469,329608.3483,9,6.206876364,27.40053103,0.19378913,0.520958084,1.154620461,3.044503447,1
114,165,7.584250179,173106,132090.8722,11,1.743149422,95.56702419,0.21456482,1.447368421,0.763063511,8.68791129,0
195,209,7.541076803,317499,316129.0821,8,2.39068747,46.7829606,0.738150755,1.071794872,0.995685284,5.847870076,0
